7800,2.2973,2.2223,2.478441e-04,652.16,12561.32
8000,1.9878,2.2210,2.449512e-04,652.17,12561.16
8200,1.9812,2.2022,2.420007e-04,652.01,12564.26
8400,1.9166,2.2086,2.389945e-04,652.22,12560.19
8600,1.7139,2.2031,2.359350e-04,652.28,12559.01
8800,1.9919,2.1969,2.328243e-04,652.26,12559.48
9000,1.6881,2.2226,2.296646e-04,652.49,12554.92
9200,1.7866,2.1846,2.264583e-04,652.16,12561.28
9400,1.6210,2.1769,2.232076e-04,652.26,12559.33
9600,1.8164,2.1740,2.199150e-04,652.30,12558.67
9800,2.3771,2.1687,2.165827e-04,653.12,12542.79
10000,1.8234,2.1654,2.132132e-04,652.03,12563.85
10200,1.8176,2.1728,2.098089e-04,652.24,12559.78
10400,1.9455,2.1447,2.063722e-04,652.20,12560.59
10600,1.7089,2.1551,2.029058e-04,652.40,12556.74
10800,1.7110,2.1501,1.994119e-04,652.15,12561.50
11000,1.6267,2.1339,1.958933e-04,652.41,12556.57
11200,1.7351,2.1377,1.923523e-04,652.37,12557.35
11400,1.8350,2.1265,1.887916e-04,652.28,12559.07
11600,2.3249,2.1238,1.852138e-04,652.39,12557.00
11800,2.0328,2.1309,1.816213e-04,652.14,12561.79
12000,1.7924,2.1294,1.780169e-04,652.36,12557.45
12200,1.7012,2.1158,1.744031e-04,652.16,12561.41
12400,2.3149,2.1123,1.707824e-04,652.14,12561.77
12600,2.2938,2.1035,1.671577e-04,652.19,12560.80
12800,2.2426,2.1034,1.635313e-04,652.22,12560.23
13000,2.2488,2.1006,1.599060e-04,652.31,12558.53
13200,1.8475,2.0980,1.562844e-04,652.24,12559.84
13400,1.8665,2.1050,1.526691e-04,652.48,12555.17
13600,1.8560,2.1007,1.490627e-04,652.37,12557.37
13800,1.8585,2.0893,1.454678e-04,652.30,12558.66
14000,2.0594,2.0884,1.418869e-04,652.26,12559.49
14200,1.7843,2.0835,1.383228e-04,652.47,12555.29
14400,1.6818,2.0891,1.347779e-04,652.27,12559.28
14600,1.5310,2.0785,1.312548e-04,652.35,12557.67
14800,1.6536,2.0738,1.277560e-04,652.73,12550.31
15000,1.6429,2.0813,1.242842e-04,652.30,12558.59
15200,2.3012,2.0600,1.208417e-04,652.37,12557.28
15400,1.7707,2.0650,1.174310e-04,652.20,12560.61
15600,1.6041,2.0608,1.140547e-04,652.17,12561.17
15800,2.0563,2.0562,1.107152e-04,652.26,12559.50
16000,1.7255,2.0576,1.074148e-04,652.34,12557.93
16200,1.5687,2.0545,1.041560e-04,652.32,12558.19
16400,1.5905,2.0572,1.009411e-04,652.20,12560.62
16600,1.6075,2.0476,9.777237e-05,652.29,12558.75
16800,2.1322,2.0382,9.465218e-05,652.14,12561.74
17000,2.2721,2.0409,9.158275e-05,652.41,12556.54
17200,1.8883,2.0438,8.856629e-05,652.17,12561.15
17400,1.8406,2.0418,8.560499e-05,652.16,12561.28
17600,2.1695,2.0362,8.270097e-05,652.19,12560.67
17800,1.6798,2.0372,7.985634e-05,652.34,12557.94
18000,2.1636,2.0286,7.707315e-05,652.34,12557.84
18200,2.2006,2.0275,7.435340e-05,652.07,12563.08
18400,2.3092,2.0222,7.169905e-05,652.24,12559.78
18600,2.2130,2.0233,6.911203e-05,652.20,12560.60
18800,2.1408,2.0219,6.659420e-05,652.26,12559.38
19000,2.2322,2.0172,6.414737e-05,652.09,12562.69
19200,2.2434,2.0160,6.177332e-05,652.21,12560.35
19400,2.0601,2.0156,5.947375e-05,652.44,12555.91
19600,1.6916,2.0135,5.725032e-05,652.92,12546.67
19800,1.7049,2.0136,5.510464e-05,652.23,12560.08
20000,2.2121,2.0125,5.303826e-05,652.30,12558.62
20200,1.6208,2.0098,5.105266e-05,652.09,12562.70
20400,1.6858,2.0094,4.914929e-05,652.21,12560.43
20600,1.5787,2.0067,4.732951e-05,652.22,12560.20
20800,1.4575,2.0059,4.559463e-05,652.16,12561.27
21000,1.7373,2.0060,4.394591e-05,652.05,12563.52
21200,2.2208,2.0017,4.238455e-05,652.21,12560.30
21400,1.6774,2.0004,4.091165e-05,652.33,12558.12
21600,2.2071,1.9973,3.952829e-05,652.15,12561.60
21800,1.7603,1.9970,3.823547e-05,652.28,12559.07
22000,1.5692,1.9967,3.703412e-05,652.39,12556.95
22200,1.5840,1.9942,3.592510e-05,652.42,12556.31
22400,2.1395,1.9938,3.490922e-05,652.37,12557.27
22600,2.2327,1.9941,3.398720e-05,652.31,12558.39
22800,1.4800,1.9928,3.315972e-05,652.29,12558.78
23000,2.1244,1.9929,3.242737e-05,652.19,12560.70
23200,1.6726,1.9935,3.179068e-05,652.32,12558.18
23400,2.1332,1.9921,3.125011e-05,652.18,12560.92
23600,1.5087,1.9909,3.080604e-05,652.35,12557.69
23800,1.7014,1.9930,3.045881e-05,652.38,12557.14
24000,1.4915,1.9914,3.020866e-05,652.24,12559.76
24200,2.2077,1.9890,3.005576e-05,652.17,12561.17
24400,1.7114,1.9899,3.000024e-05,652.07,12562.99
24413,2.1242,1.9886,3.000000e-05,662.31,12368.85
